word,stratum,n_valid_sources,all_unlikely,pipeline_checks_passed,gemini_source
phleboviruses,3,3,False,True,enhanced_12thread_revalidation
phooed,1,1,False,True,enhanced_12thread_revalidation
phoongyis,1,1,False,True,enhanced_12thread_revalidation
phoreses,1,1,False,True,enhanced_12thread_revalidation
phoresia,1,1,False,True,enhanced_12thread_revalidation
phormia,3,3,False,True,enhanced_12thread_revalidation
phormosoma,2,2,False,True,enhanced_12thread_revalidation
phorocyte,2,2,False,True,enhanced_12thread_revalidation
phorocytes,2,2,False,True,enhanced_12thread_revalidation
phoronida,4+,6,False,True,enhanced_12thread_revalidation
phoronidae,2,2,False,True,enhanced_12thread_revalidation
phoroscope,4+,4,False,True,enhanced_12thread_revalidation
phosgenated,2,2,False,True,enhanced_12thread_revalidation
phosphacan,2,2,False,True,enhanced_12thread_revalidation
phospham,4+,5,False,True,enhanced_12thread_revalidation
phosphamidase,1,1,False,True,enhanced_12thread_revalidation
phosphamidines,1,1,False,True,enhanced_12thread_revalidation
phosphanides,1,1,False,True,enhanced_12thread_revalidation
phosphatidalcholine,1,1,False,True,enhanced_12thread_revalidation
phosphatidalethanolamine,1,1,False,True,enhanced_12thread_revalidation
phosphatidopeptides,1,1,False,True,enhanced_12thread_revalidation
phosphatidylalcohol,1,1,False,True,enhanced_12thread_revalidation
phosphatidyldimethylethanolamine,1,1,False,True,enhanced_12thread_revalidation
phosphatidylglycerides,1,1,False,True,enhanced_12thread_revalidation
phosphatidylglycerolphosphate,1,1,False,True,enhanced_12thread_revalidation
phosphatidylinositolbisphosphate,1,1,False,True,enhanced_12thread_revalidation
phosphatite,1,1,False,True,enhanced_12thread_revalidation
phosphatites,1,1,False,True,enhanced_12thread_revalidation
phosphazane,2,2,False,True,enhanced_12thread_revalidation
phosphidized,1,1,False,True,enhanced_12thread_revalidation
phosphimides,1,1,False,True,enhanced_12thread_revalidation
phosphineimines,1,1,False,True,enhanced_12thread_revalidation
phosphoactivate,1,1,False,True,enhanced_12thread_revalidation
phosphoacylase,1,1,False,True,enhanced_12thread_revalidation
phosphoacylglycerol,1,1,False,True,enhanced_12thread_revalidation
phosphoacylglycerols,1,1,False,True,enhanced_12thread_revalidation
phosphoadenylyl,1,1,False,True,enhanced_12thread_revalidation
phosphoaminolipids,1,1,False,True,enhanced_12thread_revalidation
phosphoceramide,2,2,False,True,enhanced_12thread_revalidation
phosphochloride,1,1,False,True,enhanced_12thread_revalidation
phosphocholinetransferase,1,1,False,True,enhanced_12thread_revalidation
phosphodeoxyribose,1,1,False,True,enhanced_12thread_revalidation
phosphodomain,1,1,False,True,enhanced_12thread_revalidation
phosphoenolpyruvatecarboxykinase,1,1,False,True,enhanced_12thread_revalidation
phosphoenrichment,1,1,False,True,enhanced_12thread_revalidation
phosphoethers,1,1,False,True,enhanced_12thread_revalidation
phosphofluoridate,2,2,False,True,enhanced_12thread_revalidation
phosphofructoaldolase,1,1,False,True,enhanced_12thread_revalidation
phosphofructotransferase,1,1,False,True,enhanced_12thread_revalidation
phosphogalactomannan,1,1,False,True,enhanced_12thread_revalidation
phosphogenesis,2,2,False,True,enhanced_12thread_revalidation
phosphogenetic,2,2,False,True,enhanced_12thread_revalidation
phosphogenic,1,1,False,True,enhanced_12thread_revalidation
phosphoglucan,2,2,False,True,enhanced_12thread_revalidation
phosphoglucans,2,2,False,True,enhanced_12thread_revalidation
phosphoglucoisomerase,3,3,False,True,enhanced_12thread_revalidation
phosphoglucosamine,3,3,False,True,enhanced_12thread_revalidation
phosphoglucosamines,1,1,False,True,enhanced_12thread_revalidation
phosphoglucose,3,3,False,True,enhanced_12thread_revalidation
phosphoglucoseisomerases,1,1,False,True,enhanced_12thread_revalidation
phosphoglucoside,1,1,False,True,enhanced_12thread_revalidation
phosphoglyceraldehydes,3,3,False,True,enhanced_12thread_revalidation
phosphoglyceratekinases,1,1,False,True,enhanced_12thread_revalidation
phosphoglycerokinases,1,1,False,True,enhanced_12thread_revalidation
phosphoglyceroyl,1,1,False,True,enhanced_12thread_revalidation
phosphoglycerylation,1,1,False,True,enhanced_12thread_revalidation
phosphoglycollate,1,1,False,True,enhanced_12thread_revalidation
phosphoglycosylation,2,2,False,True,enhanced_12thread_revalidation
phosphoglycosyltransferases,1,1,False,True,enhanced_12thread_revalidation
phosphoheptose,1,1,False,True,enhanced_12thread_revalidation
phosphohexosisomerase,1,1,False,True,enhanced_12thread_revalidation
phosphohistidines,2,2,False,True,enhanced_12thread_revalidation
phosphohistidyl,1,1,False,True,enhanced_12thread_revalidation
phosphohydrases,1,1,False,True,enhanced_12thread_revalidation
phosphohydrolytic,2,2,False,True,enhanced_12thread_revalidation
phosphoimaging,2,2,False,True,enhanced_12thread_revalidation
phosphoimidazole,1,1,False,True,enhanced_12thread_revalidation
phosphoimidazolide,1,1,False,True,enhanced_12thread_revalidation
phosphoinhibition,1,1,False,True,enhanced_12thread_revalidation
phosphoinositidase,1,1,False,True,enhanced_12thread_revalidation
phosphoisoprenoids,1,1,False,True,enhanced_12thread_revalidation
phosphoketolases,2,2,False,True,enhanced_12thread_revalidation
phospholabeling,1,1,False,True,enhanced_12thread_revalidation
phospholactates,1,1,False,True,enhanced_12thread_revalidation
phospholambin,1,1,False,True,enhanced_12thread_revalidation
phospholene,1,1,False,True,enhanced_12thread_revalidation
phospholipidic,2,2,False,True,enhanced_12thread_revalidation
phospholipiduria,1,1,False,True,enhanced_12thread_revalidation
phospholipolysis,2,2,False,True,enhanced_12thread_revalidation
phospholipoprotein,2,2,False,True,enhanced_12thread_revalidation
phospholipoproteins,2,2,False,True,enhanced_12thread_revalidation
phospholyase,1,1,False,True,enhanced_12thread_revalidation
phospholysine,1,1,False,True,enhanced_12thread_revalidation
phospholysis,2,2,False,True,enhanced_12thread_revalidation
phospholytic,2,2,False,True,enhanced_12thread_revalidation
phosphomannoisomerase,1,1,False,True,enhanced_12thread_revalidation
phosphometabolites,2,2,False,True,enhanced_12thread_revalidation
phosphomethylpyrimidine,2,2,False,True,enhanced_12thread_revalidation
phosphomevalonic,1,1,False,True,enhanced_12thread_revalidation
phosphomimetics,1,1,False,True,enhanced_12thread_revalidation
phosphomodifications,1,1,False,True,enhanced_12thread_revalidation
phosphomucolipid,1,1,False,True,enhanced_12thread_revalidation
phosphomutant,2,2,False,True,enhanced_12thread_revalidation
phosphomutated,1,1,False,True,enhanced_12thread_revalidation
phosphonacetate,1,1,False,True,enhanced_12thread_revalidation
phosphonamidates,1,1,False,True,enhanced_12thread_revalidation
phosphonamidite,2,2,False,True,enhanced_12thread_revalidation
phosphonatase,2,2,False,True,enhanced_12thread_revalidation
phosphonazo,1,1,False,True,enhanced_12thread_revalidation
phosphonitrilamides,1,1,False,True,enhanced_12thread_revalidation
phosphonitrilates,1,1,False,True,enhanced_12thread_revalidation
phosphonoacetaldehyde,1,1,False,True,enhanced_12thread_revalidation
phosphonoacetates,2,2,False,True,enhanced_12thread_revalidation
phosphonobutane,1,1,False,True,enhanced_12thread_revalidation
phosphonobutanoate,1,1,False,True,enhanced_12thread_revalidation
phosphonobutyrate,1,1,False,True,enhanced_12thread_revalidation
phosphonochloridite,1,1,False,True,enhanced_12thread_revalidation
phosphonochloridites,1,1,False,True,enhanced_12thread_revalidation
phosphonocholine,1,1,False,True,enhanced_12thread_revalidation
phosphonodiamidites,1,1,False,True,enhanced_12thread_revalidation
phosphonoester,1,1,False,True,enhanced_12thread_revalidation
phosphonoethyl,1,1,False,True,enhanced_12thread_revalidation
phosphonofluoridate,1,1,False,True,enhanced_12thread_revalidation
phosphonofluoridates,1,1,False,True,enhanced_12thread_revalidation
phosphonolipids,2,2,False,True,enhanced_12thread_revalidation
phosphonomannan,1,1,False,True,enhanced_12thread_revalidation
phosphonomethoxy,1,1,False,True,enhanced_12thread_revalidation
phosphonomethoxypropyl,1,1,False,True,enhanced_12thread_revalidation
phosphonopeptide,1,1,False,True,enhanced_12thread_revalidation
phosphonopeptides,1,1,False,True,enhanced_12thread_revalidation
phosphonopropionic,1,1,False,True,enhanced_12thread_revalidation
phosphonoselenoates,1,1,False,True,enhanced_12thread_revalidation
phosphonothioates,2,2,False,True,enhanced_12thread_revalidation
phosphonothionic,1,1,False,True,enhanced_12thread_revalidation
phosphonovaleric,2,2,False,True,enhanced_12thread_revalidation
phosphonoxy,1,1,False,True,enhanced_12thread_revalidation
phosphonucleosides,2,2,False,True,enhanced_12thread_revalidation
phosphonucleotide,2,2,False,True,enhanced_12thread_revalidation
phosphonucleotides,2,2,False,True,enhanced_12thread_revalidation
phosphonylating,2,2,False,True,enhanced_12thread_revalidation
phosphonylations,1,1,False,True,enhanced_12thread_revalidation
phosphoorganic,1,1,False,True,enhanced_12thread_revalidation
phosphopantethine,1,1,False,True,enhanced_12thread_revalidation
phosphopantothenates,1,1,False,True,enhanced_12thread_revalidation
phosphopantothenylcysteine,1,1,False,True,enhanced_12thread_revalidation
phosphopentomutase,3,3,False,True,enhanced_12thread_revalidation
phosphopentomutases,1,1,False,True,enhanced_12thread_revalidation
phosphopeptidomimetic,1,1,False,True,enhanced_12thread_revalidation
phosphopeptones,1,1,False,True,enhanced_12thread_revalidation
phosphophoryn,2,2,False,True,enhanced_12thread_revalidation
phosphophoryns,1,1,False,True,enhanced_12thread_revalidation
phosphoproteomes,2,2,False,True,enhanced_12thread_revalidation
phosphopyridoxal,1,1,False,True,enhanced_12thread_revalidation
phosphopyridoxyl,1,1,False,True,enhanced_12thread_revalidation
phosphopyridoxylated,1,1,False,True,enhanced_12thread_revalidation
phosphopyruvic,1,1,False,True,enhanced_12thread_revalidation
phosphoramidic,2,2,False,True,enhanced_12thread_revalidation
phosphoramido,1,1,False,True,enhanced_12thread_revalidation
phosphoramidothioate,1,1,False,True,enhanced_12thread_revalidation
phosphoramidothiolate,1,1,False,True,enhanced_12thread_revalidation
phosphoranyls,1,1,False,True,enhanced_12thread_revalidation
phosphorations,1,1,False,True,enhanced_12thread_revalidation
phosphoregulators,1,1,False,True,enhanced_12thread_revalidation
phosphoribitol,1,1,False,True,enhanced_12thread_revalidation
phosphoribohydrolases,1,1,False,True,enhanced_12thread_revalidation
phosphoribomutase,2,2,False,True,enhanced_12thread_revalidation
phosphoribomutases,1,1,False,True,enhanced_12thread_revalidation
phosphoriboprotein,1,1,False,True,enhanced_12thread_revalidation
phosphoriboproteins,1,1,False,True,enhanced_12thread_revalidation
phosphoriboses,1,1,False,True,enhanced_12thread_revalidation
phosphoribosylamine,3,3,False,True,enhanced_12thread_revalidation
phosphoribosylaminoimidazolecarboxamide,2,2,False,True,enhanced_12thread_revalidation
phosphoribosylglycinamide,3,3,False,True,enhanced_12thread_revalidation
phosphoribulokinases,1,1,False,True,enhanced_12thread_revalidation
phosphorically,1,1,False,True,enhanced_12thread_revalidation
phosphoridrosis,1,1,False,True,enhanced_12thread_revalidation
phosphorimagers,2,2,False,True,enhanced_12thread_revalidation
phosphorimeters,1,1,False,True,enhanced_12thread_revalidation
phosphorimidate,1,1,False,True,enhanced_12thread_revalidation
phosphorimidates,1,1,False,True,enhanced_12thread_revalidation
phosphorimidazolide,1,1,False,True,enhanced_12thread_revalidation
phosphorinan,1,1,False,True,enhanced_12thread_revalidation
phosphoroamidite,1,1,False,True,enhanced_12thread_revalidation
phosphoroamidothioate,1,1,False,True,enhanced_12thread_revalidation
phosphoroamidothioates,1,1,False,True,enhanced_12thread_revalidation
phosphorobromidite,1,1,False,True,enhanced_12thread_revalidation
phosphorochloridites,2,2,False,True,enhanced_12thread_revalidation
phosphorodibromidite,1,1,False,True,enhanced_12thread_revalidation
phosphorodichloridate,1,1,False,True,enhanced_12thread_revalidation
phosphorodichloridates,1,1,False,True,enhanced_12thread_revalidation
phosphorodichloridothioates,1,1,False,True,enhanced_12thread_revalidation
phosphorodiester,1,1,False,True,enhanced_12thread_revalidation
phosphorofluoridites,1,1,False,True,enhanced_12thread_revalidation
phosphorohydrazidate,1,1,False,True,enhanced_12thread_revalidation
phosphorohydrazidates,1,1,False,True,enhanced_12thread_revalidation
phosphorole,1,1,False,True,enhanced_12thread_revalidation
phosphorolytically,1,1,False,True,enhanced_12thread_revalidation
phosphoronitrile,1,1,False,True,enhanced_12thread_revalidation
phosphoros,2,2,False,True,enhanced_12thread_revalidation
phosphoroselenoate,1,1,False,True,enhanced_12thread_revalidation
phosphoroselenoates,1,1,False,True,enhanced_12thread_revalidation
phosphorotetrathioate,1,1,False,True,enhanced_12thread_revalidation
phosphorothioated,2,2,False,True,enhanced_12thread_revalidation
phosphorothioates,3,3,False,True,enhanced_12thread_revalidation
phosphorothioation,2,2,False,True,enhanced_12thread_revalidation
phosphorothioations,1,1,False,True,enhanced_12thread_revalidation
phosphorylcholines,2,2,False,True,enhanced_12thread_revalidation
phosphorylide,1,1,False,True,enhanced_12thread_revalidation
phosphoryloxy,1,1,False,True,enhanced_12thread_revalidation
phosphorylribose,1,1,False,True,enhanced_12thread_revalidation
phosphorylthreonine,1,1,False,True,enhanced_12thread_revalidation
phosphoryltransferases,2,2,False,True,enhanced_12thread_revalidation
phosphoselectivity,1,1,False,True,enhanced_12thread_revalidation
phosphoseryl,0,0,False,False,multi_thread_revalidation
phosphoshikimate,1,1,False,True,enhanced_12thread_revalidation
phosphoshikimic,1,1,False,True,enhanced_12thread_revalidation
phosphospecific,3,3,False,True,enhanced_12thread_revalidation
phosphospecificity,1,1,False,True,enhanced_12thread_revalidation
phosphosphingolipid,2,2,False,True,enhanced_12thread_revalidation
phosphosphingolipids,2,2,False,True,enhanced_12thread_revalidation
phosphosulfurized,1,1,False,True,enhanced_12thread_revalidation
phosphosulphurized,1,1,False,True,enhanced_12thread_revalidation
phosphoswitch,0,0,False,False,multi_thread_revalidation
phosphoswitches,1,1,False,True,enhanced_12thread_revalidation
phosphotartaric,3,3,False,True,enhanced_12thread_revalidation
phosphothioate,2,2,False,True,enhanced_12thread_revalidation
phosphothioates,1,1,False,True,enhanced_12thread_revalidation
phosphothioic,1,1,False,True,enhanced_12thread_revalidation
phosphothionates,1,1,False,True,enhanced_12thread_revalidation
phosphothreonines,3,3,False,True,enhanced_12thread_revalidation
phosphotriester,2,2,False,True,enhanced_12thread_revalidation
phosphotriesters,2,2,False,True,enhanced_12thread_revalidation
phosphotropic,1,1,False,True,enhanced_12thread_revalidation
photoablate,1,1,False,True,enhanced_12thread_revalidation
photoablations,1,1,False,True,enhanced_12thread_revalidation
photoabsorbent,1,1,False,True,enhanced_12thread_revalidation
photoabsorber,2,2,False,True,enhanced_12thread_revalidation
photoabsorbers,2,2,False,True,enhanced_12thread_revalidation
photoabsorptive,1,1,False,True,enhanced_12thread_revalidation
photoabstraction,1,1,False,True,enhanced_12thread_revalidation
photoacclimation,3,3,False,True,enhanced_12thread_revalidation
photoaccumulated,1,1,False,True,enhanced_12thread_revalidation
photoacids,3,3,False,True,enhanced_12thread_revalidation
photoacoustically,2,2,False,True,enhanced_12thread_revalidation
photoaction,2,2,False,True,enhanced_12thread_revalidation
