word,stage,group,action,verdict,method,source,evidence,confidence,decided_date
effed,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
effeminated,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
effeminating,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
effing,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
electroplatings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
electrotransferring,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
emailings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
embalmings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
embellishings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
embitterings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
embowellings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
emptyings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
enamellings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
encirclings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
enrollings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
enterings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
entertainings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
enticings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
envyings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
enwrappings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
epidotized,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
episcopated,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
episcopating,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
equilibrizing,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
equippings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
errings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
excerptings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
expectings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
expellings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fablings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
factorings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
faggings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
faintings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
falterings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fannings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
farcings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fardings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fastigiated,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fattenings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fealed,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fealing,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
feastings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
feating,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fecked,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fecking,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
feedings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
feignings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
ferryings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fertilest,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
ferventest,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
feudings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
filchings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
filibusterings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
filletings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
finessings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fingerspellings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
finickings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
finishings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fireproofings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fizzings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flaccider,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flailings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flappings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flattings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flatwashed,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flatwashing,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flavourers,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
flavourings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fleechings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
fleerings,5,ALREADY DEMOTED,none,english_entry_exists,wiktionary_title_then_english_section,wiktionary,en.wiktionary.org page carries an == English == section,medium,2026-08-15
